"scene_id","title","release_year","scene_location","scene_location","production_co","director","filming_type","zip_code","start_date","end_date"
"452147","Dirty Harry","1971","St. Peter & Paul's Church (666 Filbert Street, Washington Square)","st peter & paul's church (666 filbert street washington square)","The Malpaso Company","Don Siegel","Feature Film","94133","9/1/1971","9/4/1971"
"225177","Dirty Harry","1971","San Francisco Drydock (20th and Illinois Streets)","san francisco drydock (20th and illinois streets)","The Malpaso Company","Don Siegel","Feature Film","94107","2/3/1971","2/6/1971"
"662058","Dirty Harry","1971","Portsmouth Square (Chinatown)","portsmouth square (chinatown)","The Malpaso Company","Don Siegel","Feature Film","94108","7/5/1971","7/8/1971"
"831685","Dirty Harry","1971","Mt. Davidson Cross, Mt. Davidson","mt davidson cross mt davidson","The Malpaso Company","Don Siegel","Feature Film","94127","5/16/1971","5/19/1971"
"721000","Dirty Harry","1971","Mission Dolores Park (Mission District)","mission dolores park (mission district)","The Malpaso Company","Don Siegel","Feature Film","94114","8/12/1971","8/15/1971"
"720658","Dirty Harry","1971","Kezar Stadium, Golden Gate Park","kezar stadium golden gate park","The Malpaso Company","Don Siegel","Feature Film","94118","12/13/1971","12/16/1971"
"667050","Dirty Harry","1971","Holiday Inn Select Downtown Hotel (750 Kearney Street)","holiday inn select downtown hotel (750 kearney street)","The Malpaso Company","Don Siegel","Feature Film","94108","10/12/1971","10/15/1971"
"295291","Dirty Harry","1971","Hall of Justice (850 Bryant Street)","hall of justice (850 bryant street)","The Malpaso Company","Don Siegel","Feature Film","94103","6/10/1971","6/13/1971"
"400323","Dirty Harry","1971","Forest Hill Station- MUNI","forest hill station- muni","The Malpaso Company","Don Siegel","Feature Film","94116","8/13/1971","8/16/1971"
"750453","Dirty Harry","1971","Dante Building (1606 Stockton Street at Union)","dante building (1606 stockton street at union)","The Malpaso Company","Don Siegel","Feature Film","94133","11/10/1971","11/13/1971"
"643157","Dirty Harry","1971","California Hall (625 Polk Street, Van Ness/Civic Center)","california hall (625 polk street van ness/civic center)","The Malpaso Company","Don Siegel","Feature Film","94102","3/3/1971","3/6/1971"
"776464","Dirty Harry","1971","Bank of America Building (555 California Street)","bank of america building (555 california street)","The Malpaso Company","Don Siegel","Feature Film","94104","12/22/1971","12/25/1971"
"958810","Harold and Maude","1971","Conservatory of Flowers (Golden Gate Park)","conservatory of flowers (golden gate park)","Mildred Lewis and Colin Higgins Productions","Hal Ashby","Feature Film","94118","12/16/1971","12/19/1971"
"425483","Harold and Maude","1971","Sutro Baths (Point Lobos Avenue)","sutro baths (point lobos avenue)","Mildred Lewis and Colin Higgins Productions","Hal Ashby","Feature Film","94121","12/7/1971","12/10/1971"
"369253","Harold and Maude","1971","Golden Gate Park","golden gate park","Mildred Lewis and Colin Higgins Productions","Hal Ashby","Feature Film","94121","2/4/1971","2/7/1971"
"720631","Play it Again, Sam","1972","Balboa at 22nd Avenue","balboa at 22nd avenue","Paramount Pictures","Herbert Ross","Feature Film","94121","8/4/1972","8/7/1972"
"183894","Play it Again, Sam","1972","The Music Concourse (Martin Luther King, Jr. Drive, Golden Gate Park)","the music concourse (martin luther king jr drive golden gate park)","Paramount Pictures","Herbert Ross","Feature Film","94122","4/22/1972","4/25/1972"
"546861","Play it Again, Sam","1972","Surf Theater (4520 Irving Street)","surf theater (4520 irving street)","Paramount Pictures","Herbert Ross","Feature Film","94122","5/21/1972","5/24/1972"
"884052","Play it Again, Sam","1972","Hyde Street Cable Car","hyde street cable car","Paramount Pictures","Herbert Ross","Feature Film","94109","12/15/1972","12/18/1972"
"236713","Play it Again, Sam","1972","Aquatic Park (Jefferson Street)","aquatic park (jefferson street)","Paramount Pictures","Herbert Ross","Feature Film","94109","9/25/1972","9/28/1972"
"658680","Play it Again, Sam","1972","15-17 Fresno Street","15-17 fresno street","Paramount Pictures","Herbert Ross","Feature Film","94133","7/18/1972","7/21/1972"
"377185","The Candidate","1972","Westin St. Francis Hotel (335 Powell Street, Union Square)","westin st francis hotel (335 powell street union square)","Redford-Ritchie Productions","Michael Ritchie","Feature Film","94102","4/25/1972","4/28/1972"
"263233","What's Up Doc?","1972","St. Peter & Paul's Church (666 Filbert Street, Washington Square)","st peter & paul's church (666 filbert street washington square)","Warner Bros. Pictures","Peter Bogdanovich","Feature Film","94133","12/26/1972","12/29/1972"
"814797","What's Up Doc?","1972","San Francisco Hilton (333 O'Farrell Street)","san francisco hilton (333 o'farrell street)","Warner Bros. Pictures","Peter Bogdanovich","Feature Film","94102","6/4/1972","6/7/1972"
"586196","What's Up Doc?","1972","Lombard Street between Hyde and Leavenworth","lombard street between hyde and leavenworth","Warner Bros. Pictures","Peter Bogdanovich","Feature Film","94133","7/7/1972","7/10/1972"
"565829","What's Up Doc?","1972","Hyde Street Pier","hyde street pier","Warner Bros. Pictures","Peter Bogdanovich","Feature Film","94109","12/5/1972","12/8/1972"
"313972","What's Up Doc?","1972","Chinatown","chinatown","Warner Bros. Pictures","Peter Bogdanovich","Feature Film","94108","12/4/1972","12/7/1972"
"321898","What's Up Doc?","1972","Alta Plaza Park (Steiner Street)","alta plaza park (steiner street)","Warner Bros. Pictures","Peter Bogdanovich","Feature Film","94115","12/2/1972","12/5/1972"
"727936","What's Up Doc?","1972","22nd Avenue & Balboa Street (Richmond District)","22nd avenue & balboa street (richmond district)","Warner Bros. Pictures","Peter Bogdanovich","Feature Film","94121","6/9/1972","6/12/1972"
"802669","American Graffiti","1973","Mel's Drive-In (Corner of Van Ness & Mission Street, Mission District)","mel's drive-in (corner of van ness & mission street mission district)","Universal Pictures","George Lucas","Feature Film","94103","6/24/1973","6/27/1973"
"830912","American Graffiti","1973","3355 Geary Blvd.","3355 geary blvd","Universal Pictures","George Lucas","Feature Film","94118","12/9/1973","12/12/1973"
"937411","Magnum Force","1973","Cost Plus World Market (2552 Taylor Street)","cost plus world market (2552 taylor street)","The Malpaso Company","Ted Post","Feature Film","94133","4/4/1973","4/7/1973"
"890367","Magnum Force","1973","Vermont Street between 20th and 22nd Streets","vermont street between 20th and 22nd streets","The Malpaso Company","Ted Post","Feature Film","94133","5/24/1973","5/27/1973"
"459317","Magnum Force","1973","San Francisco International Airport","san francisco international airport","The Malpaso Company","Ted Post","Feature Film","94128","3/4/1973","3/7/1973"
"874079","Magnum Force","1973","San Francisco Drydock (20th and Illinois Streets)","san francisco drydock (20th and illinois streets)","The Malpaso Company","Ted Post","Feature Film","94107","1/9/1973","1/12/1973"
"891174","Magnum Force","1973","Pacific Heights Towers (2200 Sacramento Street, Pacific Heights)","pacific heights towers (2200 sacramento street pacific heights)","The Malpaso Company","Ted Post","Feature Film","94115","12/16/1973","12/19/1973"
"843172","Magnum Force","1973","Lefty O' Doul Drawbridge/ 3rd Street Bridge (3rd Street, China Basin)","lefty o' doul drawbridge/ 3rd street bridge (3rd street china basin)","The Malpaso Company","Ted Post","Feature Film","94107","10/28/1973","10/31/1973"
"201286","Magnum Force","1973","Hall of Justice (850 Bryant Street)","hall of justice (850 bryant street)","The Malpaso Company","Ted Post","Feature Film","94103","1/5/1973","1/8/1973"
"891929","Magnum Force","1973","Golden Gate Bridge","golden gate bridge","The Malpaso Company","Ted Post","Feature Film","94129","5/10/1973","5/13/1973"
"953045","Magnum Force","1973","Fairmont Hotel (950 Mason Street, Nob Hill)","fairmont hotel (950 mason street nob hill)","The Malpaso Company","Ted Post","Feature Film","94108","10/23/1973","10/26/1973"
"180411","Magnum Force","1973","Embarcadero Freeway","embarcadero freeway","The Malpaso Company","Ted Post","Feature Film","94105","7/5/1973","7/8/1973"
"262720","Magnum Force","1973","City Hall","city hall","The Malpaso Company","Ted Post","Feature Film","94102","3/5/1973","3/8/1973"
"352650","Magnum Force","1973","Broadway Tunnel (Russian Hill)","broadway tunnel (russian hill)","The Malpaso Company","Ted Post","Feature Film","94109","2/18/1973","2/21/1973"
"654805","Magnum Force","1973","280 Freeway at Pennsylvania and Mariposa Streets","280 freeway at pennsylvania and mariposa streets","The Malpaso Company","Ted Post","Feature Film","94107","11/19/1973","11/22/1973"
"742758","Magnum Force","1973","2190 Washington Street (Pacific Heights)","2190 washington street (pacific heights)","The Malpaso Company","Ted Post","Feature Film","94109","5/8/1973","5/11/1973"
"235131","Magnum Force","1973","18th Street Overpass (Potrero Hill)","18th street overpass (potrero hill)","The Malpaso Company","Ted Post","Feature Film","94107","3/15/1973","3/18/1973"
"191544","Freebie and the Bean","1974","Alco Plaza","alco plaza","Warner Bros. Pictures","Richard Rush","Feature Film","94111","7/16/1974","7/19/1974"
"864105","Freebie and the Bean","1974","Twin Peaks","twin peaks","Warner Bros. Pictures","Richard Rush","Feature Film","94114","12/9/1974","12/12/1974"
"644402","Freebie and the Bean","1974","TransAmerica Pyramid (600 Montgomery Street)","transamerica pyramid (600 montgomery street)","Warner Bros. Pictures","Richard Rush","Feature Film","94111","12/18/1974","12/21/1974"
"548642","Freebie and the Bean","1974","Stockton Tunnel (Stockton Street at Sutter Street)","stockton tunnel (stockton street at sutter street)","Warner Bros. Pictures","Richard Rush","Feature Film","94108","10/5/1974","10/8/1974"
"432860","Freebie and the Bean","1974","Steinhart Aquarium (California Academy of Sciences, Golden Gate Park)","steinhart aquarium (california academy of sciences golden gate park)","Warner Bros. Pictures","Richard Rush","Feature Film","94118","4/10/1974","4/13/1974"
"301385","Freebie and the Bean","1974","Potrero Hill","potrero hill","Warner Bros. Pictures","Richard Rush","Feature Film","94107","3/13/1974","3/16/1974"
"207478","Freebie and the Bean","1974","Nob Hill","nob hill","Warner Bros. Pictures","Richard Rush","Feature Film","94108","9/18/1974","9/21/1974"
"112369","Freebie and the Bean","1974","Hyatt Regency Hotel (5 Embarcadero Center)","hyatt regency hotel (5 embarcadero center)","Warner Bros. Pictures","Richard Rush","Feature Film","94111","5/16/1974","5/19/1974"
"287565","Freebie and the Bean","1974","Folsom Street (SOMA)","folsom street (soma)","Warner Bros. Pictures","Richard Rush","Feature Film","94110","9/12/1974","9/15/1974"
"100093","Freebie and the Bean","1974","Fairmont Hotel (950 Mason Street, Nob Hill)","fairmont hotel (950 mason street nob hill)","Warner Bros. Pictures","Richard Rush","Feature Film","94108","2/16/1974","2/19/1974"
"752196","Freebie and the Bean","1974","Embarcadero Freeway","embarcadero freeway","Warner Bros. Pictures","Richard Rush","Feature Film","94105","12/2/1974","12/5/1974"
"916817","Freebie and the Bean","1974","Candlestick Park (602 Jamestown Ave.)","candlestick park (602 jamestown ave)","Warner Bros. Pictures","Richard Rush","Feature Film","94124","12/5/1974","12/8/1974"
"290450","Freebie and the Bean","1974","Broadway and Columbus Avenue (North Beach)","broadway and columbus avenue (north beach)","Warner Bros. Pictures","Richard Rush","Feature Film","94133","6/15/1974","6/18/1974"
"741327","Herbie Rides Again","1974","Castagnola's Restaurant (Fisherman's Wharf)","castagnola's restaurant (fisherman's wharf)","Walt Disney Productions","Robert Stevenson","Feature Film","94133","10/22/1974","10/25/1974"
"203353","Herbie Rides Again","1974","Sheraton Palace Hotel (639 Market Street)","sheraton palace hotel (639 market street)","Walt Disney Productions","Robert Stevenson","Feature Film","94105","12/3/1974","12/6/1974"
"305272","Herbie Rides Again","1974","Golden Gate Bridge","golden gate bridge","Walt Disney Productions","Robert Stevenson","Feature Film","94129","9/12/1974","9/15/1974"
"719324","The Conversation","1974","American Roofing Co. Building (297 Kansas Street, Potrero Hill)","american roofing co building (297 kansas street potrero hill)","American Zoetrope","Francis Ford Coppola","Feature Film","94103","5/27/1974","5/30/1974"
"509504","The Conversation","1974","Alta Plaza Park (Steiner Street)","alta plaza park (steiner street)","American Zoetrope","Francis Ford Coppola","Feature Film","94115","12/26/1974","12/29/1974"
"955155","The Conversation","1974","Alcoa Building (1 Maritime Plaza)","alcoa building (1 maritime plaza)","American Zoetrope","Francis Ford Coppola","Feature Film","94111","9/9/1974","9/12/1974"
"459410","The Conversation","1974","Alamo Square (Hayes Valley)","alamo square (hayes valley)","American Zoetrope","Francis Ford Coppola","Feature Film","94115","7/26/1974","7/29/1974"
"848178","The Conversation","1974","Westin St. Francis Hotel (335 Powell Street, Union Square)","westin st francis hotel (335 powell street union square)","American Zoetrope","Francis Ford Coppola","Feature Film","94102","6/2/1974","6/5/1974"
"439691","The Conversation","1974","Union Square","union square","American Zoetrope","Francis Ford Coppola","Feature Film","94108","5/12/1974","5/15/1974"
"644285","The Conversation","1974","Saks Fifth Avenue (384 Post Street, Union Square)","saks fifth avenue (384 post street union square)","American Zoetrope","Francis Ford Coppola","Feature Film","94108","11/2/1974","11/5/1974"
"691974","The Conversation","1974","One Embarcadero Center (Financial District)","one embarcadero center (financial district)","American Zoetrope","Francis Ford Coppola","Feature Film","94111","2/23/1974","2/26/1974"
"242680","The Conversation","1974","Neiman Marcus (150 Stockton Street, Union Square)","neiman marcus (150 stockton street union square)","American Zoetrope","Francis Ford Coppola","Feature Film","94108","11/23/1974","11/26/1974"
"218693","The Conversation","1974","Financial District","financial district","American Zoetrope","Francis Ford Coppola","Feature Film","94104","10/5/1974","10/8/1974"
"682839","The Conversation","1974","Cathedral Hill Hotel (1101 Van Ness Avenue, Civic Center)","cathedral hill hotel (1101 van ness avenue civic center)","American Zoetrope","Francis Ford Coppola","Feature Film","94109","2/19/1974","2/22/1974"
"764965","The Towering Inferno","1974","Bank of America Building (555 California Street, Financial District)","bank of america building (555 california street financial district)","Irwin Allen Productions","John Guillermin","Feature Film","94104","12/5/1974","12/8/1974"
